Date,Sector,CumulativeReturn
2020-03-30,Utilities,0.005570763583630178
2020-03-31,Utilities,-0.0013278655492763303
2020-04-01,Utilities,-0.009191635961084854
2020-04-02,Utilities,-0.006848637502636312
2020-04-03,Utilities,0.00801517620757064
2020-04-06,Utilities,0.015909791008100305
2020-04-07,Utilities,0.011928150030179108
2020-04-08,Utilities,0.008658972738236903
2020-04-09,Utilities,0.0022616184245949356
2020-04-10,Utilities,0.007843151996397957
2020-04-13,Utilities,0.01826259590239321
2020-04-14,Utilities,0.011156462382890808
2020-04-15,Utilities,0.008957744134585166
2020-04-16,Utilities,0.011161570124697207
2020-04-17,Utilities,0.02121991293860437
2020-04-20,Utilities,0.022196371175363216
2020-04-21,Utilities,0.015409510951348127
2020-04-22,Utilities,0.008790992506703788
2020-04-23,Utilities,0.004310626534764106
2020-04-24,Utilities,0.010873015034189137
2020-04-27,Utilities,0.015611560767293309
2020-04-28,Utilities,0.012272955603026992
2020-04-29,Utilities,-0.008682213317845577
2020-04-30,Utilities,-0.01439376256113667
2020-05-01,Utilities,-0.012614028979131997
2020-05-04,Utilities,-0.012767016286974187
2020-05-05,Utilities,-0.007742724177705607
2020-05-06,Utilities,-0.015628506303853595
2020-05-07,Utilities,-0.013627891216321908
2020-05-08,Utilities,-0.01792099134806857
2020-05-11,Utilities,-0.01644273498124793
2020-05-12,Utilities,-0.02097636979125639
2020-05-13,Utilities,-0.015898189774644966
2020-05-14,Utilities,-0.012511769417119178
2020-05-15,Utilities,-0.008860963749994344
2020-05-18,Utilities,-0.0007210451222051661
2020-05-19,Utilities,-0.0013731857442932371
2020-05-20,Utilities,-0.007052036431056008
2020-05-21,Utilities,-0.0021192673643327664
2020-05-22,Utilities,-0.0036033632152103756
2020-05-25,Utilities,-0.0037903870023512365
2020-05-26,Utilities,-0.009420537537706664
2020-05-27,Utilities,-0.008205276637330283
2020-05-28,Utilities,-0.002260332581354274
2020-05-29,Utilities,-0.0058251924812035005
2020-06-01,Utilities,-0.002266364131132015
2020-06-02,Utilities,-0.002350188385720431
2020-06-03,Utilities,-0.0059356676614265025
2020-06-04,Utilities,-0.0060659157740793335
2020-06-05,Utilities,-0.010504605370345588
2020-06-08,Utilities,-0.003565063017991865
2020-06-09,Utilities,-0.00649632070038475
2020-06-10,Utilities,0.0011643785556936237
2020-06-11,Utilities,0.003778825828955057
2020-06-12,Utilities,-0.004261559380404845
2020-06-15,Utilities,-0.01947995234094646
2020-06-16,Utilities,-0.017820148840363537
2020-06-17,Utilities,-0.009664739426271995
2020-06-18,Utilities,-0.0035246071699081005
2020-06-19,Utilities,-0.005237973376104876
2020-06-22,Utilities,-0.009223007882385281
2020-06-23,Utilities,-0.009898141976877994
2020-06-24,Utilities,-0.005339035317242002
2020-06-25,Utilities,0.00031667911419575034
2020-06-26,Utilities,0.004430970080650631
2020-06-29,Utilities,0.009810126700441124
2020-06-30,Utilities,0.01361483322780388
2020-07-01,Utilities,0.016694415027754816
2020-07-02,Utilities,0.005544212352390998
2020-07-03,Utilities,0.0017462227529103647
2020-07-06,Utilities,-0.007409267874334269
2020-07-07,Utilities,-0.01231788581277915
2020-07-08,Utilities,-0.013447169394503189
2020-07-09,Utilities,-0.02323201932157548
2020-07-10,Utilities,-0.028720243174465643
2020-07-13,Utilities,-0.028468451662452265
2020-07-14,Utilities,-0.03784010034776808
2020-07-15,Utilities,-0.04129453187390153
2020-07-16,Utilities,-0.03800477096068233
2020-07-17,Utilities,-0.04351174009072101
2020-07-20,Utilities,-0.03919801957751845
2020-07-21,Utilities,-0.04215712910055436
2020-07-22,Utilities,-0.03983826915215538
2020-07-23,Utilities,-0.042172740320914004
2020-07-24,Utilities,-0.037721750641418694
2020-07-27,Utilities,-0.03747860974647532
2020-07-28,Utilities,-0.03618962930094416
2020-07-29,Utilities,-0.03892946068620362
2020-07-30,Utilities,-0.03540854920118053
2020-07-31,Utilities,-0.030078013480143384
2020-08-03,Utilities,-0.025366592075738548
2020-08-04,Utilities,-0.029296944886392007
2020-08-05,Utilities,-0.027475504920905558
2020-08-06,Utilities,-0.03453227058520458
2020-08-07,Utilities,-0.03206504795507681
2020-08-10,Utilities,-0.030844965903888633
2020-08-11,Utilities,-0.01992976349472253
2020-08-12,Utilities,-0.01179809507850027
2020-08-13,Utilities,-0.01591387909702413
2020-08-14,Utilities,-0.01611200786222855
2020-08-17,Utilities,-0.0164085082260359
2020-08-18,Utilities,-0.010214066644935293
2020-08-19,Utilities,-0.013348120561250676
2020-08-20,Utilities,-0.007751590355671412
2020-08-21,Utilities,-0.015109656078461042
2020-08-24,Utilities,-0.015068956288276869
2020-08-25,Utilities,-0.020041757450688924
2020-08-26,Utilities,-0.032959183673320847
2020-08-27,Utilities,-0.0346414573712196
2020-08-28,Utilities,-0.037380654337853425
2020-08-31,Utilities,-0.02811650899100182
2020-09-01,Utilities,-0.03578829431798691
2020-09-02,Utilities,-0.03603980106012361
2020-09-03,Utilities,-0.04330602249977533
2020-09-04,Utilities,-0.03859939496530329
2020-09-07,Utilities,-0.04096504550914526
2020-09-08,Utilities,-0.043460012884431576
2020-09-09,Utilities,-0.04639431772065783
2020-09-10,Utilities,-0.05808345182230368
2020-09-11,Utilities,-0.0675893171553894
2020-09-14,Utilities,-0.07133129130926885
2020-09-15,Utilities,-0.06649287140161275
2020-09-16,Utilities,-0.0836361977656992
2020-09-17,Utilities,-0.07867525654820673
2020-09-18,Utilities,-0.08070117558133538
2020-09-21,Utilities,-0.09188519329672884
2020-09-22,Utilities,-0.09305356266629317
2020-09-23,Utilities,-0.08622052755469589
2020-09-24,Utilities,-0.09230957790734229
2020-09-25,Utilities,-0.0953839244220196
2020-09-28,Utilities,-0.07969016095318215
2020-09-29,Utilities,-0.08033442979288608
2020-09-30,Utilities,-0.08073750836878757
2020-10-01,Utilities,-0.08274902651889549
2020-10-02,Utilities,-0.08058748310851516
2020-10-05,Utilities,-0.07647681128594841
2020-10-06,Utilities,-0.09240175648604487
2020-10-07,Utilities,-0.10235399592380434
2020-10-08,Utilities,-0.10886890733991317
2020-10-09,Utilities,-0.10729126231502017
2020-10-12,Utilities,-0.10911388463838656
2020-10-13,Utilities,-0.11675162411746465
2020-10-14,Utilities,-0.11871856403059922
2020-10-15,Utilities,-0.11872688238448048
2020-10-16,Utilities,-0.12326893508083003
2020-10-19,Utilities,-0.1277846265254774
2020-10-20,Utilities,-0.13215348454244547
2020-10-21,Utilities,-0.13120215392187973
2020-10-22,Utilities,-0.13159737332313048
2020-10-23,Utilities,-0.13793252492289143
2020-10-26,Utilities,-0.1337135142496031
2020-10-27,Utilities,-0.1443133892881815
2020-10-28,Utilities,-0.15587207723313568
2020-10-29,Utilities,-0.15528440558265943
2020-10-30,Utilities,-0.15807726068541006
2020-11-02,Utilities,-0.15848404513873338
2020-11-03,Utilities,-0.1666155192355887
2020-11-04,Utilities,-0.16248674996633028
2020-11-05,Utilities,-0.15127276792816124
2020-11-06,Utilities,-0.15240378487565487
2020-11-09,Utilities,-0.14817443458684865
2020-11-10,Utilities,-0.15761541780962807
2020-11-11,Utilities,-0.15898362571571156
2020-11-12,Utilities,-0.16011731278880825
2020-11-13,Utilities,-0.16534815557771
2020-11-16,Utilities,-0.1676284515882991
2020-11-17,Utilities,-0.1695465401787406
2020-11-18,Utilities,-0.17614708254540723
2020-11-19,Utilities,-0.1773127244170286
2020-11-20,Utilities,-0.17987957479265493
2020-11-23,Utilities,-0.17687967933217996
2020-11-24,Utilities,-0.17547823071280366
2020-11-25,Utilities,-0.1743677429924968
2020-11-26,Utilities,-0.1703414195329579
2020-11-27,Utilities,-0.17616535586969206
2020-11-30,Utilities,-0.17263044770715907
2020-12-01,Utilities,-0.1679988976643425
2020-12-02,Utilities,-0.1743766452976907
2020-12-03,Utilities,-0.18481166417806782
2020-12-04,Utilities,-0.18841887060643137
2020-12-07,Utilities,-0.18211603462565118
2020-12-08,Utilities,-0.18640752402573846
2020-12-09,Utilities,-0.19023117193653394
2020-12-10,Utilities,-0.19292679290402104
2020-12-11,Utilities,-0.19408135687603267
2020-12-14,Utilities,-0.1994877687429052
2020-12-15,Utilities,-0.20702577378446319
2020-12-16,Utilities,-0.20834239545213995
2020-12-17,Utilities,-0.21004515490353148
2020-12-18,Utilities,-0.20220610597674127
2020-12-21,Utilities,-0.19993957497269277
2020-12-22,Utilities,-0.20792835824028322
2020-12-23,Utilities,-0.21031227311786016
2020-12-24,Utilities,-0.21019687030299683
2020-12-25,Utilities,-0.21162763859068223
2020-12-28,Utilities,-0.21669389478066248
2020-12-29,Utilities,-0.2138241131096711
2020-12-30,Utilities,-0.21649813296752696
2020-12-31,Utilities,-0.216008481801633
2021-01-01,Utilities,-0.21481236841563878
2021-01-04,Utilities,-0.22187806145569233
2021-01-05,Utilities,-0.21455327434433713
2021-01-06,Utilities,-0.2125410026621597
2021-01-07,Utilities,-0.22300121609044288
2021-01-08,Utilities,-0.2206080072794585
2021-01-11,Utilities,-0.23310388361094025
2021-01-12,Utilities,-0.22543482452043273
2021-01-13,Utilities,-0.22560595300437658
2021-01-14,Utilities,-0.22579660898727338
2021-01-15,Utilities,-0.22813025266395615
2021-01-18,Utilities,-0.22529862831258685
2021-01-19,Utilities,-0.23040295355245666
2021-01-20,Utilities,-0.2307141731251141
2021-01-21,Utilities,-0.22936156081195924
2021-01-22,Utilities,-0.2430983130946518
2021-01-25,Utilities,-0.24214358134448732
2021-01-26,Utilities,-0.2388169253384933
2021-01-27,Utilities,-0.23751162580180518
2021-01-28,Utilities,-0.23518054372096941
2021-01-29,Utilities,-0.2283935180872566
2021-02-01,Utilities,-0.22987568196507013
2021-02-02,Utilities,-0.22768834056577214
2021-02-03,Utilities,-0.23266298499325733
2021-02-04,Utilities,-0.24384866544704986
2021-02-05,Utilities,-0.24385916620311898
2021-02-08,Utilities,-0.2451450350320793
2021-02-09,Utilities,-0.25434339813964146
2021-02-10,Utilities,-0.2538056347370594
2021-02-11,Utilities,-0.2541139619275854
2021-02-12,Utilities,-0.25470000999874354
2021-02-15,Utilities,-0.25510207973755283
2021-02-16,Utilities,-0.26265189978495085
2021-02-17,Utilities,-0.2584330581925356
2021-02-18,Utilities,-0.2562321615148577
2021-02-19,Utilities,-0.25229827333120936
2021-02-22,Utilities,-0.2546168405355611
2021-02-23,Utilities,-0.2527557803341143
2021-02-24,Utilities,-0.2626148161175895
2021-02-25,Utilities,-0.2660871414276528
2021-02-26,Utilities,-0.2716362476069095
2021-03-01,Utilities,-0.2707178245789005
2021-03-02,Utilities,-0.27826853310473143
2021-03-03,Utilities,-0.2815867595903566
2021-03-04,Utilities,-0.28046329488051613
2021-03-05,Utilities,-0.2820155049910772
2021-03-08,Utilities,-0.2886364849546905
2021-03-09,Utilities,-0.2819658188863359
2021-03-10,Utilities,-0.2824570102919226
2021-03-11,Utilities,-0.2772763336519435
2021-03-12,Utilities,-0.2829104703935854
2021-03-15,Utilities,-0.2833927202637767
2021-03-16,Utilities,-0.284068951683747
2021-03-17,Utilities,-0.2763583997722586
2021-03-18,Utilities,-0.2691061495388132
2021-03-19,Utilities,-0.2720430396048592
2021-03-22,Utilities,-0.27646912887138886
2021-03-23,Utilities,-0.27778913448827425
2021-03-24,Utilities,-0.2735736156412155
2021-03-25,Utilities,-0.274652408490317
2021-03-26,Utilities,-0.2735099182767128
2021-03-29,Utilities,-0.26991886782939967
2021-03-30,Utilities,-0.26506875016767373
2021-03-31,Utilities,-0.26089179528472206
2021-04-01,Utilities,-0.2573249513285488
2021-04-02,Utilities,-0.2518828811102898
2021-04-05,Utilities,-0.25983992533627787
2021-04-06,Utilities,-0.24875180607623415
2021-04-07,Utilities,-0.24479343035751921
2021-04-08,Utilities,-0.2449089119509814
2021-04-09,Utilities,-0.23826972520456047
2021-04-12,Utilities,-0.2401428598661156
2021-04-13,Utilities,-0.23625040801749353
2021-04-14,Utilities,-0.2358012168776159
2021-04-15,Utilities,-0.23036392325350774
2021-04-16,Utilities,-0.23285058320592789
2021-04-19,Utilities,-0.22666890169321363
2021-04-20,Utilities,-0.22860472135981036
2021-04-21,Utilities,-0.2255964977958208
2021-04-22,Utilities,-0.22701095932443616
2021-04-23,Utilities,-0.2363642895086122
2021-04-26,Utilities,-0.24150823033753943
2021-04-27,Utilities,-0.2377491432982184
2021-04-28,Utilities,-0.24015956314986797
2021-04-29,Utilities,-0.23268719624925427
2021-04-30,Utilities,-0.23724160120882642
2021-05-03,Utilities,-0.23497524506327827
2021-05-04,Utilities,-0.23587633823546428
2021-05-05,Utilities,-0.23806471292187514
2021-05-06,Utilities,-0.24343316489206945
2021-05-07,Utilities,-0.24293081114034965
2021-05-10,Utilities,-0.24527386491879954
2021-05-11,Utilities,-0.24806774943399412
2021-05-12,Utilities,-0.24979386248140245
2021-05-13,Utilities,-0.24789758232005665
2021-05-14,Utilities,-0.24288792272833626
2021-05-17,Utilities,-0.2554912112152493
2021-05-18,Utilities,-0.2537520864472531
2021-05-19,Utilities,-0.25694177730192125
2021-05-20,Utilities,-0.2568658894946332
2021-05-21,Utilities,-0.25978581969236336
2021-05-24,Utilities,-0.25401187979289086
2021-05-25,Utilities,-0.2539339804927516
2021-05-26,Utilities,-0.2520135972852321
2021-05-27,Utilities,-0.24935234395783734
2021-05-28,Utilities,-0.2495989185028742
2021-05-31,Utilities,-0.254629354946161
2021-06-01,Utilities,-0.2569297527688532
2021-06-02,Utilities,-0.2586444319641886
2021-06-03,Utilities,-0.264955040957786
2021-06-04,Utilities,-0.2674911208239309
2021-06-07,Utilities,-0.2670206878597562
2021-06-08,Utilities,-0.25755709884076383
2021-06-09,Utilities,-0.2567453814843509
2021-06-10,Utilities,-0.25477420688427344
2021-06-11,Utilities,-0.24898395657086936
2021-06-14,Utilities,-0.2470023984841394
2021-06-15,Utilities,-0.24466735929518912
2021-06-16,Utilities,-0.24405644147675232
2021-06-17,Utilities,-0.25066696334668004
2021-06-18,Utilities,-0.24939591451562648
2021-06-21,Utilities,-0.240013646219003
2021-06-22,Utilities,-0.23263204864168274
2021-06-23,Utilities,-0.2277503585609163
2021-06-24,Utilities,-0.23261295128575155
2021-06-25,Utilities,-0.24131517238753653
2021-06-28,Utilities,-0.24500211988971776
2021-06-29,Utilities,-0.2403092758521218
2021-06-30,Utilities,-0.24158893460399855
2021-07-01,Utilities,-0.2370437806121508
2021-07-02,Utilities,-0.24522051302107917
2021-07-05,Utilities,-0.24785577817319682
2021-07-06,Utilities,-0.2520440589212042
2021-07-07,Utilities,-0.24991253474863473
2021-07-08,Utilities,-0.24755868853009044
2021-07-09,Utilities,-0.2501453117978095
2021-07-12,Utilities,-0.24656203464545534
2021-07-13,Utilities,-0.2539880757472329
2021-07-14,Utilities,-0.26166549803170247
2021-07-15,Utilities,-0.2667046411063726
2021-07-16,Utilities,-0.27409050385084255
2021-07-19,Utilities,-0.2721844960485482
2021-07-20,Utilities,-0.2734716957707355
2021-07-21,Utilities,-0.27537809464228735
2021-07-22,Utilities,-0.27261760103359545
2021-07-23,Utilities,-0.27315395599041825
2021-07-26,Utilities,-0.27984027682522405
2021-07-27,Utilities,-0.2823516305144682
2021-07-28,Utilities,-0.287687762230432
2021-07-29,Utilities,-0.2904150295279646
2021-07-30,Utilities,-0.28749662982915913
2021-08-02,Utilities,-0.2953502540248104
2021-08-03,Utilities,-0.29674814739292477
2021-08-04,Utilities,-0.2924343141332434
2021-08-05,Utilities,-0.28804491480751393
2021-08-06,Utilities,-0.2912913297361782
2021-08-09,Utilities,-0.28074561448461377
2021-08-10,Utilities,-0.28768699146775156
2021-08-11,Utilities,-0.28773897545562854
2021-08-12,Utilities,-0.2928840809794324
2021-08-13,Utilities,-0.29226657704500536
2021-08-16,Utilities,-0.2792165965436384
2021-08-17,Utilities,-0.27072802121188866
2021-08-18,Utilities,-0.26637603412923283
2021-08-19,Utilities,-0.26876342273816844
2021-08-20,Utilities,-0.2674123203630856
2021-08-23,Utilities,-0.26166850761995664
2021-08-24,Utilities,-0.2607806223130057
2021-08-25,Utilities,-0.2614031746619381
2021-08-26,Utilities,-0.26183604831436846
2021-08-27,Utilities,-0.2591364549901608
2021-08-30,Utilities,-0.25206056362738294
2021-08-31,Utilities,-0.25864098541069014
2021-09-01,Utilities,-0.2589698472426992
2021-09-02,Utilities,-0.25628354706347145
2021-09-03,Utilities,-0.257798902614765
2021-09-06,Utilities,-0.2515920804788936
2021-09-07,Utilities,-0.25371854692550466
2021-09-08,Utilities,-0.24806074349732543
2021-09-09,Utilities,-0.24842453411119414
2021-09-10,Utilities,-0.24642592785087503
2021-09-13,Utilities,-0.2441520424825211
2021-09-14,Utilities,-0.23746688575780717
2021-09-15,Utilities,-0.23346950778355735
2021-09-16,Utilities,-0.23709522702424624
2021-09-17,Utilities,-0.23847882241117935
2021-09-20,Utilities,-0.2413991045552264
2021-09-21,Utilities,-0.2426880578980225
2021-09-22,Utilities,-0.24765681608021195
2021-09-23,Utilities,-0.2477764218919295
2021-09-24,Utilities,-0.24055515034004626
2021-09-27,Utilities,-0.23558103678159625
2021-09-28,Utilities,-0.2402931655519257
2021-09-29,Utilities,-0.25085932877870165
2021-09-30,Utilities,-0.2533368329481045
2021-10-01,Utilities,-0.2607624837828808
2021-10-04,Utilities,-0.2665983316036654
2021-10-05,Utilities,-0.26574750492070565
2021-10-06,Utilities,-0.2666597341249536
2021-10-07,Utilities,-0.27254891682672566
2021-10-08,Utilities,-0.2694273158675159
2021-10-11,Utilities,-0.2719595064486867
2021-10-12,Utilities,-0.27522774549308904
2021-10-13,Utilities,-0.2695286018499419
2021-10-14,Utilities,-0.267097424731752
2021-10-15,Utilities,-0.2689765546587206
2021-10-18,Utilities,-0.27288302230138617
2021-10-19,Utilities,-0.27106650398905163
2021-10-20,Utilities,-0.2702202103501957
2021-10-21,Utilities,-0.27243152548526894
2021-10-22,Utilities,-0.2762826980591866
2021-10-25,Utilities,-0.2717592746718318
2021-10-26,Utilities,-0.26648581321368725
2021-10-27,Utilities,-0.26535636977355925
2021-10-28,Utilities,-0.26614446066109243
2021-10-29,Utilities,-0.2613924652827614
2021-11-01,Utilities,-0.258267939772032
2021-11-02,Utilities,-0.2616067196814327
2021-11-03,Utilities,-0.2561036571071825
2021-11-04,Utilities,-0.2551549774654046
2021-11-05,Utilities,-0.26058458692162856
2021-11-08,Utilities,-0.26010961055781845
2021-11-09,Utilities,-0.2541410673078893
2021-11-10,Utilities,-0.25684904737675607
2021-11-11,Utilities,-0.2648267821213023
2021-11-12,Utilities,-0.26509601197857513
2021-11-15,Utilities,-0.2605094361893706
2021-11-16,Utilities,-0.26016288148776223
2021-11-17,Utilities,-0.257095799666472
2021-11-18,Utilities,-0.2570806560444223
2021-11-19,Utilities,-0.25591701400233335
2021-11-22,Utilities,-0.2518024154386883
2021-11-23,Utilities,-0.2572641011431478
2021-11-24,Utilities,-0.253137766845817
2021-11-25,Utilities,-0.25088345536478573
2021-11-26,Utilities,-0.2444618415800014
2021-11-29,Utilities,-0.24427992066565463
2021-11-30,Utilities,-0.2417007320022495
2021-12-01,Utilities,-0.23816595048052414
2021-12-02,Utilities,-0.24289591674895905
2021-12-03,Utilities,-0.24069773621631063
2021-12-06,Utilities,-0.23713269179521101
2021-12-07,Utilities,-0.2398083334335268
2021-12-08,Utilities,-0.2393290983384454
2021-12-09,Utilities,-0.2303074955519856
2021-12-10,Utilities,-0.23158566754924892
2021-12-13,Utilities,-0.22722359729932118
2021-12-14,Utilities,-0.23279255780119135
2021-12-15,Utilities,-0.23451969929369054
2021-12-16,Utilities,-0.23026134399334264
2021-12-17,Utilities,-0.22813703644800476
2021-12-20,Utilities,-0.23067395091660914
2021-12-21,Utilities,-0.22190428231381953
2021-12-22,Utilities,-0.22561455235590955
2021-12-23,Utilities,-0.2268529721341448
2021-12-24,Utilities,-0.22521364591315707
2021-12-27,Utilities,-0.2309983603737663
2021-12-28,Utilities,-0.22839466928638896
2021-12-29,Utilities,-0.22320553209338245
2021-12-30,Utilities,-0.2232845159054636
2021-12-31,Utilities,-0.2242766883592563
2022-01-03,Utilities,-0.22512459329360757
2022-01-04,Utilities,-0.23748816250944615
2022-01-05,Utilities,-0.23399994983712769
2022-01-06,Utilities,-0.2308204725795101
2022-01-07,Utilities,-0.23391493675001906
2022-01-10,Utilities,-0.24154026254898053
2022-01-11,Utilities,-0.23732002270974073
2022-01-12,Utilities,-0.24001583976934548
2022-01-13,Utilities,-0.2376940837185586
2022-01-14,Utilities,-0.23756362781097895
2022-01-17,Utilities,-0.2467263771318855
2022-01-18,Utilities,-0.23899221968241513
2022-01-19,Utilities,-0.2337395939720871
2022-01-20,Utilities,-0.2293667934663024
2022-01-21,Utilities,-0.2289384630097071
2022-01-24,Utilities,-0.23429432545199824
2022-01-25,Utilities,-0.23187610284408333
2022-01-26,Utilities,-0.2229894714266074
2022-01-27,Utilities,-0.22278283284936118
2022-01-28,Utilities,-0.22252454494764617
2022-01-31,Utilities,-0.23043850656377485
2022-02-01,Utilities,-0.24018257602001403
2022-02-02,Utilities,-0.24201971406201594
2022-02-03,Utilities,-0.2352305652295884
2022-02-04,Utilities,-0.23061249115681826
2022-02-07,Utilities,-0.22829173333548713
2022-02-08,Utilities,-0.2271605036132086
2022-02-09,Utilities,-0.23322004120199824
2022-02-10,Utilities,-0.22974808528295998
2022-02-11,Utilities,-0.23386445742478756
2022-02-14,Utilities,-0.23393125394169056
2022-02-15,Utilities,-0.2355313684064797
2022-02-16,Utilities,-0.2364882262222021
2022-02-17,Utilities,-0.23055819101874087
2022-02-18,Utilities,-0.22231723012719629
2022-02-21,Utilities,-0.2242872782569485
2022-02-22,Utilities,-0.21692866105616548
2022-02-23,Utilities,-0.22312449104441912
2022-02-24,Utilities,-0.22280380018450696
2022-02-25,Utilities,-0.22625619234839744
2022-02-28,Utilities,-0.22912621150727663
2022-03-01,Utilities,-0.22538512308947856
2022-03-02,Utilities,-0.21908315589322291
2022-03-03,Utilities,-0.2239590727303642
2022-03-04,Utilities,-0.2200869825232875
2022-03-07,Utilities,-0.2132935252391156
2022-03-08,Utilities,-0.2075850726402122
2022-03-09,Utilities,-0.20780111289296543
2022-03-10,Utilities,-0.2097472149490417
2022-03-11,Utilities,-0.21220273541332613
2022-03-14,Utilities,-0.21378117759612336
2022-03-15,Utilities,-0.21282028657886787
2022-03-16,Utilities,-0.2140232594123953
2022-03-17,Utilities,-0.21418873878116862
2022-03-18,Utilities,-0.21267434029964138
2022-03-21,Utilities,-0.21272853210528364
2022-03-22,Utilities,-0.22188069374492103
2022-03-23,Utilities,-0.2198510729481723
2022-03-24,Utilities,-0.2211826967118219
2022-03-25,Utilities,-0.20971823920074462
2022-03-28,Utilities,-0.21702658421364796
2022-03-29,Utilities,-0.21961673475265175
2022-03-30,Utilities,-0.22066727325186875
2022-03-31,Utilities,-0.22268847618845333
2022-04-01,Utilities,-0.21376267413773498
2022-04-04,Utilities,-0.20425040683588447
2022-04-05,Utilities,-0.207591485643577
2022-04-06,Utilities,-0.20933179792741918
2022-04-07,Utilities,-0.19857481307341596
2022-04-08,Utilities,-0.1951809418096594
2022-04-11,Utilities,-0.1964638402253701
2022-04-12,Utilities,-0.19492920659937873
2022-04-13,Utilities,-0.2026503307728239
2022-04-14,Utilities,-0.19207150979756926
2022-04-15,Utilities,-0.19081677450628387
2022-04-18,Utilities,-0.18545258062811076
2022-04-19,Utilities,-0.19003604433103283
2022-04-20,Utilities,-0.19365931319435314
2022-04-21,Utilities,-0.1914126799865956
2022-04-22,Utilities,-0.18182436033109262
2022-04-25,Utilities,-0.18583033058173248
2022-04-26,Utilities,-0.19169985547723356
2022-04-27,Utilities,-0.18678594518914604
2022-04-28,Utilities,-0.1787859245938913
2022-04-29,Utilities,-0.18390573920751274
2022-05-02,Utilities,-0.18182178093007872
2022-05-03,Utilities,-0.1765367280929413
2022-05-04,Utilities,-0.17061189111393704
2022-05-05,Utilities,-0.17191045986211284
2022-05-06,Utilities,-0.16681129229596547
2022-05-09,Utilities,-0.16226524536097986
2022-05-10,Utilities,-0.1627503900098709
2022-05-11,Utilities,-0.15791269550623355
2022-05-12,Utilities,-0.15452790670793615
2022-05-13,Utilities,-0.15948934136893234
2022-05-16,Utilities,-0.1524729017430203
2022-05-17,Utilities,-0.1507181507065085
2022-05-18,Utilities,-0.14316200355215647
2022-05-19,Utilities,-0.14132918383626714
2022-05-20,Utilities,-0.13869907489031252
2022-05-23,Utilities,-0.13728487306949633
2022-05-24,Utilities,-0.13549178793847305
2022-05-25,Utilities,-0.1279159360406501
2022-05-26,Utilities,-0.12573830024836585
2022-05-27,Utilities,-0.12849030955707674
2022-05-30,Utilities,-0.12229308258528715
2022-05-31,Utilities,-0.11993812958451955
2022-06-01,Utilities,-0.10535615258944775
2022-06-02,Utilities,-0.10306473378464176
2022-06-03,Utilities,-0.09442063093947739
2022-06-06,Utilities,-0.08852940447231183
2022-06-07,Utilities,-0.0984592131461175
2022-06-08,Utilities,-0.1017194623471398
2022-06-09,Utilities,-0.10156977774331055
2022-06-10,Utilities,-0.10908737784131795
2022-06-13,Utilities,-0.11146039686506926
2022-06-14,Utilities,-0.11730379498075172
2022-06-15,Utilities,-0.12297180065212265
2022-06-16,Utilities,-0.12162534314675288
2022-06-17,Utilities,-0.11235524842102373
2022-06-20,Utilities,-0.12219017179503189
2022-06-21,Utilities,-0.12990228189200936
2022-06-22,Utilities,-0.1330541597766961
2022-06-23,Utilities,-0.1342239048630791
2022-06-24,Utilities,-0.1429977359096456
2022-06-27,Utilities,-0.14835275353927913
2022-06-28,Utilities,-0.15270976387636415
2022-06-29,Utilities,-0.15029910805821722
2022-06-30,Utilities,-0.14882887127711641
2022-07-01,Utilities,-0.14920879903695328
2022-07-04,Utilities,-0.1525070791827806
2022-07-05,Utilities,-0.15804379414461178
2022-07-06,Utilities,-0.15717449153596807
2022-07-07,Utilities,-0.15981471431612881
2022-07-08,Utilities,-0.1527455717713757
2022-07-11,Utilities,-0.15786925296832055
2022-07-12,Utilities,-0.16337917456459505
2022-07-13,Utilities,-0.15869214757632855
2022-07-14,Utilities,-0.15917148987407226
2022-07-15,Utilities,-0.15388730594877842
2022-07-18,Utilities,-0.1451628800559791
2022-07-19,Utilities,-0.1403454268038189
2022-07-20,Utilities,-0.14624609897736662
2022-07-21,Utilities,-0.15190466448022144
2022-07-22,Utilities,-0.15292654737813705
2022-07-25,Utilities,-0.1493257151412355
2022-07-26,Utilities,-0.14319605144665315
2022-07-27,Utilities,-0.14803042711192071
2022-07-28,Utilities,-0.149691514047806
2022-07-29,Utilities,-0.1513328523570978
2022-08-01,Utilities,-0.15278235516672622
2022-08-02,Utilities,-0.14591318302231215
2022-08-03,Utilities,-0.1463221833934919
2022-08-04,Utilities,-0.14531674814409867
2022-08-05,Utilities,-0.13967781118635259
2022-08-08,Utilities,-0.1312688029852186
2022-08-09,Utilities,-0.1327295234372664
2022-08-10,Utilities,-0.12579976202417276
2022-08-11,Utilities,-0.11815321835408077
2022-08-12,Utilities,-0.11930434231746556
2022-08-15,Utilities,-0.12077950033703122
2022-08-16,Utilities,-0.10915521229496883
2022-08-17,Utilities,-0.1054935410121065
2022-08-18,Utilities,-0.10441273515147809
2022-08-19,Utilities,-0.10194298991132755
2022-08-22,Utilities,-0.10545477352991095
2022-08-23,Utilities,-0.09838547840988654
2022-08-24,Utilities,-0.11083653535663618
2022-08-25,Utilities,-0.1050993557853439
2022-08-26,Utilities,-0.11090242061771693
2022-08-29,Utilities,-0.11926511791313643
2022-08-30,Utilities,-0.1299761231223886
2022-08-31,Utilities,-0.13307430586088909
2022-09-01,Utilities,-0.1286145301847248
2022-09-02,Utilities,-0.13321098505900142
2022-09-05,Utilities,-0.13866639567616013
